id,code,name
l10n_ar_ux.afip_activity_602320,602320,PRODUCCIÓN DE PROGRAMAS DE TELEVISIÓN
l10n_ar_ux.afip_activity_602900,602900,SERVICIOS DE TELEVISIÓN N.C.P
l10n_ar_ux.afip_activity_603100,603100,SERVICIO DE TRANSPORTE POR OLEODUCTOS Y POLIDUCTOS
l10n_ar_ux.afip_activity_603200,603200,SERVICIO DE TRANSPORTE POR GASODUCTOS
l10n_ar_ux.afip_activity_611010,611010,SERVICIOS DE LOCUTORIOS
l10n_ar_ux.afip_activity_611018,611018,CONSIGNATARIOS DE HACIENDA
l10n_ar_ux.afip_activity_611026,611026,PLACEROS INTERM GANADO EN PIE
l10n_ar_ux.afip_activity_611034,611034,REMATES EN FERIA INTERM GANADO
l10n_ar_ux.afip_activity_611042,611042,OPER INTERM DE RESES MATARIFES
l10n_ar_ux.afip_activity_611050,611050,ABASTEC CARNES Y DERIV NO AVES
l10n_ar_ux.afip_activity_611069,611069,ACOP Y VTA CEREALES
l10n_ar_ux.afip_activity_611077,611077,ACOP Y VTA SEMILLAS
l10n_ar_ux.afip_activity_611085,611085,OPER INTERMED LANAS Y CUEROS
l10n_ar_ux.afip_activity_611090,611090,SERVICIOS DE TELEFONÍA FIJA, EXCEPTO LOCUTORIOS
l10n_ar_ux.afip_activity_611093,611093,ACOP Y VTA LANAS CUER Y AFINES
l10n_ar_ux.afip_activity_611100,611100,SERVICIO DE TRANSPORTE MARITIMO DE CARGA
l10n_ar_ux.afip_activity_611115,611115,VTA FIAMBRES EMBUTI Y CHACINAD
l10n_ar_ux.afip_activity_611123,611123,VTA AVES HUEVOS
l10n_ar_ux.afip_activity_611131,611131,VTA PRODUCTOS LACTEOS
l10n_ar_ux.afip_activity_611158,611158,ACOP Y VTA FRUTAS HORTA FRESCA
l10n_ar_ux.afip_activity_611166,611166,ACOP Y VTA FRUTAS LEGUMB SECOS
l10n_ar_ux.afip_activity_611174,611174,ACOP Y VTA PESCAD Y PROD MARIN
l10n_ar_ux.afip_activity_611182,611182,VTA ACEITES Y GRASAS
l10n_ar_ux.afip_activity_611190,611190,ACOP Y VTA PRODUCTOS MOLINERIA
l10n_ar_ux.afip_activity_611200,611200,SERVICIO DE TRANSPORTE MARITIMO DE PASAJEROS
l10n_ar_ux.afip_activity_611204,611204,ACOP Y VTA AZUCAR
l10n_ar_ux.afip_activity_611212,611212,ACOP Y VTA CAFE TE YERBA
l10n_ar_ux.afip_activity_611220,611220,DISTR Y VTA CHOCOLAT CARAM ETC
l10n_ar_ux.afip_activity_611239,611239,DISTR Y VTA ALIMENT P/ANIMALES
l10n_ar_ux.afip_activity_611298,611298,ACOP Y VTA PROD GANAD N/CLASIF
l10n_ar_ux.afip_activity_611301,611301,ALMAC Y SUPERM MAYORIS ALIMENT
l10n_ar_ux.afip_activity_612000,612000,SERVICIOS DE TELEFONÍA MÓVIL
l10n_ar_ux.afip_activity_612014,612014,FRACCIONAMIENTO ALCOHOLES
l10n_ar_ux.afip_activity_612022,612022,FRACCIONAMIENTO VINO
l10n_ar_ux.afip_activity_612030,612030,DISTR VENTA VINO
l10n_ar_ux.afip_activity_612049,612049,FRAC DIST VTA BEBI ESPIRITOSAS
l10n_ar_ux.afip_activity_612057,612057,DISTR VTA BEBID NO ALCOHOLICAS
l10n_ar_ux.afip_activity_612065,612065,DISTR VTA TABACOS CIGARRILLOS
l10n_ar_ux.afip_activity_612100,612100,SERVICIO DE TRANSPORTE FLUVIAL DE CARGAS
l10n_ar_ux.afip_activity_612200,612200,SERVICIO DE TRANSPORTE FLUVIAL DE PASAJEROS
l10n_ar_ux.afip_activity_613000,613000,SERVICIOS DE TELECOMUNICACIONES VÍA SATÉLITE, EXCEPTO SERVICIOS DE TRANSMISIÓN DE TELEVISIÓN
l10n_ar_ux.afip_activity_613010,613010,DISTR VTA FIBRAS HILADOS HILOS
l10n_ar_ux.afip_activity_613029,613029,DISTR Y VTA TEJIDOS
l10n_ar_ux.afip_activity_613037,613037,DISTR VTA ARTIC MERCER MEDIAS
l10n_ar_ux.afip_activity_613045,613045,DISTR Y VTA MANTELER ROPA CAMA
l10n_ar_ux.afip_activity_613053,613053,DISTR Y VTA TAPICES ALFOMBRAS
l10n_ar_ux.afip_activity_613061,613061,DISTR VTA PREND VESTIR N/CUERO
l10n_ar_ux.afip_activity_613088,613088,DISTR Y VTA PIELES Y CUEROS
l10n_ar_ux.afip_activity_613096,613096,DISTR VTA ARTIC CUERO N/VESTIR
l10n_ar_ux.afip_activity_613118,613118,DISTR VTA PRENDAS VESTIR CUERO
l10n_ar_ux.afip_activity_613126,613126,DISTR Y VTA CALZADO
l10n_ar_ux.afip_activity_613134,613134,DISTR Y VTA SUELAS Y AFINES
l10n_ar_ux.afip_activity_614010,614010,SERVICIOS DE PROVEEDORES DE ACCESO A INTERNET
l10n_ar_ux.afip_activity_614017,614017,VTA MADERA Y PRODUC NO MUEBLES
l10n_ar_ux.afip_activity_614025,614025,VTA MUEBLES Y ACCESORIOS
l10n_ar_ux.afip_activity_614033,614033,DISTR Y VTA PAPEL CARTON
l10n_ar_ux.afip_activity_614041,614041,DISTR Y VTA ENVASES PAPEL
l10n_ar_ux.afip_activity_614068,614068,DISTR Y VTA ART PAPEL LIBRERIA
l10n_ar_ux.afip_activity_614076,614076,EDICION DISTRIB Y VTA LIBROS
l10n_ar_ux.afip_activity_614084,614084,DISTR Y VTA DIARIOS Y REVISTAS
l10n_ar_ux.afip_activity_614090,614090,SERVICIOS DE TELECOMUNICACIÓN VÍA INTERNET N.C.P.
l10n_ar_ux.afip_activity_615013,615013,DISTR Y VTA SUST QUIMICAS IND
l10n_ar_ux.afip_activity_615021,615021,DISTR Y VTA ABONOS PLAGUICIDAS
l10n_ar_ux.afip_activity_615048,615048,DISTR Y VTA PINTURAS BARNICES
l10n_ar_ux.afip_activity_615056,615056,DISTR/VTA PROD FARMA Y MEDICIN
l10n_ar_ux.afip_activity_615064,615064,DISTR Y VTA ART DE TOCADOR
l10n_ar_ux.afip_activity_615072,615072,DISTR/VTA ART LIMPI PULIDO ETC
l10n_ar_ux.afip_activity_615080,615080,DISTR Y VTA ARTIC DE PLASTICO
l10n_ar_ux.afip_activity_615099,615099,FRACC Y DISTR GAS LICUADO
l10n_ar_ux.afip_activity_615102,615102,DISTR/VTA PETR CARBON Y DERIVA
l10n_ar_ux.afip_activity_615110,615110,DISTR/VTA CAUCHO Y PROD CAUCHO
l10n_ar_ux.afip_activity_616028,616028,DISTR/VTA OBJETOS BARRO PORCEL
l10n_ar_ux.afip_activity_616036,616036,DISTR Y VTA ART BAZAR Y MENAJE
l10n_ar_ux.afip_activity_616044,616044,DISTR/VTA VIDRIO PLANOS Y TEMP
l10n_ar_ux.afip_activity_616052,616052,DISTR/VTA ART VIDRIO Y CRISTAL
l10n_ar_ux.afip_activity_616060,616060,DISTR/VTA ART PLOMERIA ELECTR
l10n_ar_ux.afip_activity_616079,616079,DISTR Y VTA MAT P/CONSTRUCCION
l10n_ar_ux.afip_activity_616087,616087,DISTR Y VTA PUERTAS Y VENTANAS
l10n_ar_ux.afip_activity_617016,617016,DISTR Y VTA HIERRO ACEROS ETC
l10n_ar_ux.afip_activity_617024,617024,DISTR Y VTA MUEBLES METALICOS
l10n_ar_ux.afip_activity_617032,617032,DISTR/VTA ARTICULOS METALICOS
l10n_ar_ux.afip_activity_617040,617040,DISTR Y VTA ARMAS CUCHILLERIA
l10n_ar_ux.afip_activity_617091,617091,DISTR/VTA ART METALIC N/CLASIF
l10n_ar_ux.afip_activity_618012,618012,DISTR/VTA MOTORES EQUIP INDUST
l10n_ar_ux.afip_activity_618020,618020,DISTR/VTA MAQUINAR USO DOMESTI
l10n_ar_ux.afip_activity_618039,618039,DISTR Y VTA REPUES P/VEHICULOS
l10n_ar_ux.afip_activity_618047,618047,DISTR Y VTA COMPUTADORAS ETC
l10n_ar_ux.afip_activity_618055,618055,DISTR Y VTA EQUIP D/RADIO Y TV
l10n_ar_ux.afip_activity_618063,618063,DISTR/VTA INSTR MUSICAL DISCOS
l10n_ar_ux.afip_activity_618071,618071,DISTR/VTA EQU PROFES Y CIENTIF
l10n_ar_ux.afip_activity_618098,618098,DISTR/VTA APARATOS FOTOGRAFIA
l10n_ar_ux.afip_activity_619000,619000,SERVICIOS DE TELECOMUNICACIONES N.C.P.
l10n_ar_ux.afip_activity_619019,619019,DISTR Y VTA JOYAS RELOJES
l10n_ar_ux.afip_activity_619027,619027,DISTR/VTA JUGUETERIA COTILLON
l10n_ar_ux.afip_activity_619035,619035,DISTR Y VTA FLORES PLANTAS
l10n_ar_ux.afip_activity_619094,619094,DISTR/VTA ARTICULOS NO CLASIF
l10n_ar_ux.afip_activity_619108,619108,ALMACENES Y SUPERMER MAYORISTA
l10n_ar_ux.afip_activity_620100,620100,SERVICIOS DE CONSULTORES EN INFORMÁTICA Y SUMINISTROS DE PROGRAMAS DE INFORMÁTICA
l10n_ar_ux.afip_activity_620200,620200,SERVICIOS DE CONSULTORES EN EQUIPO DE INFORMÁTICA
l10n_ar_ux.afip_activity_620300,620300,SERVICIOS DE CONSULTORES EN TECNOLOGÍA DE LA INFORMACIÓN
l10n_ar_ux.afip_activity_620900,620900,SERVICIOS DE INFORMÁTICA N.C.P.
l10n_ar_ux.afip_activity_621000,621000,SERVICIO DE TRANSPORTE AEREO DE CARGAS
l10n_ar_ux.afip_activity_621013,621013,VTA CARNES CARNICERIAS
l10n_ar_ux.afip_activity_621021,621021,VTA PRODUCTOS DE GRANJA
l10n_ar_ux.afip_activity_621048,621048,VTA PESCADO PRODUCTOS MARINOS
l10n_ar_ux.afip_activity_621056,621056,VTA FIAMBRES Y COMIDAS PREPAR
l10n_ar_ux.afip_activity_621064,621064,VTA PRODUCT LACTEOS LECHERIAS
l10n_ar_ux.afip_activity_621072,621072,VTA FRUTAS Y HORTALIZAS
l10n_ar_ux.afip_activity_621080,621080,VTA PAN PANADERIAS
l10n_ar_ux.afip_activity_621099,621099,VTA BOMBONES GOLOSINAS
l10n_ar_ux.afip_activity_621102,621102,VTA PROD ALIMENTARIOS ALMACEN
l10n_ar_ux.afip_activity_622000,622000,SERVICIO DE TRANSPORTE AEREO DE PASAJEROS
l10n_ar_ux.afip_activity_622028,622028,VTA TABACOS Y CIGARRILLOS
l10n_ar_ux.afip_activity_622036,622036,VTA BILLETES LOTERIA QUINIELA
l10n_ar_ux.afip_activity_623016,623016,VTA PRENDAS VESTIR TIENDA
l10n_ar_ux.afip_activity_623024,623024,VTA TAPICES Y ALFOMBRAS
l10n_ar_ux.afip_activity_623032,623032,VTA PRODUCTOS TEXTILES
l10n_ar_ux.afip_activity_623040,623040,VTA ARTIC CUERO MARROQUINERIA
l10n_ar_ux.afip_activity_623059,623059,VTA PRENDAS VESTIR DE CUERO
l10n_ar_ux.afip_activity_623067,623067,VTA CALZADOS ZAPATERIAS
l10n_ar_ux.afip_activity_623075,623075,ALQUILER ROPA EN GENERAL
l10n_ar_ux.afip_activity_624012,624012,VTA ARTIC MADERA NO MUEBLES
l10n_ar_ux.afip_activity_624020,624020,VTA MUEBLES MUEBLERIAS
l10n_ar_ux.afip_activity_624039,624039,VTA INSTRUMEN MUSICALES DISCOS
l10n_ar_ux.afip_activity_624047,624047,VTA ARTIC JUGUETERIA/COTILLON
l10n_ar_ux.afip_activity_624055,624055,VTA ARTIC LIBRERIA Y PAPELERIA
l10n_ar_ux.afip_activity_624063,624063,VTA MAQUI OFICINA COMPUTADORAS
l10n_ar_ux.afip_activity_624071,624071,VTA PINTURAS Y ART FERRETERIA
l10n_ar_ux.afip_activity_624098,624098,VTA ARMAS ARTICUL CAZA Y PESCA
l10n_ar_ux.afip_activity_624101,624101,VTA PROD FARMACEUTIC FARMACIAS
l10n_ar_ux.afip_activity_624128,624128,VTA ARTICULOS TOCADOR PERFUMES
l10n_ar_ux.afip_activity_624136,624136,VTA PROD MEDICINALES P/ANIMALE
l10n_ar_ux.afip_activity_624144,624144,VTA SEMILLAS ABONOS
l10n_ar_ux.afip_activity_624152,624152,VTA FLORES PLANTAS NATUR/ARTIF
l10n_ar_ux.afip_activity_624160,624160,VTA GARRAFAS COMB SOLIDOS/LIQ
l10n_ar_ux.afip_activity_624179,624179,VTA CAMARAS CUBIERTAS GOMERIAS
l10n_ar_ux.afip_activity_624187,624187,VTA ARTICUL CAUCHO N/CUBIERTAS
l10n_ar_ux.afip_activity_624195,624195,VTA ARTICULOS BAZAR MENAJE
l10n_ar_ux.afip_activity_624209,624209,VTA MATERIALES P/ CONSTRUCCION
l10n_ar_ux.afip_activity_624217,624217,VTA SANITARIOS
l10n_ar_ux.afip_activity_624225,624225,VTA ARTEFA ELECT P/ILUMINACION
l10n_ar_ux.afip_activity_624233,624233,VTA ARTICULOS PARA EL HOGAR
l10n_ar_ux.afip_activity_624241,624241,VTA MAQUINAR MOTORES/REPUESTOS
l10n_ar_ux.afip_activity_624268,624268,VTA VEHICUL AUTOMOTORES NUEVOS
l10n_ar_ux.afip_activity_624276,624276,VTA VEHICUL AUTOMOTORES USADOS
l10n_ar_ux.afip_activity_624284,624284,VTA REPUEST ACCES P/VEHICULOS
l10n_ar_ux.afip_activity_624292,624292,VTA EQUIPO PROFES CIENTIFICO
l10n_ar_ux.afip_activity_624306,624306,VTA ARTIC FOTOGRAFIA Y OPTICA
l10n_ar_ux.afip_activity_624314,624314,VTA JOYAS Y RELOJES
l10n_ar_ux.afip_activity_624322,624322,VTA ANTIGUEDADES OBJETOS ARTE
l10n_ar_ux.afip_activity_624330,624330,VTA ANTIG/ART USADOS EN REMATE
l10n_ar_ux.afip_activity_624349,624349,VTA Y ALQUIL ARTIC DE DEPORTE
l10n_ar_ux.afip_activity_624381,624381,VTA DE ARTICULOS NO CLASIF
l10n_ar_ux.afip_activity_624403,624403,VTA PROD EN GRAL SUPERMERCADOS
l10n_ar_ux.afip_activity_624500,624500,ALQUIL COSAS MUEBLES NO CLASIF
l10n_ar_ux.afip_activity_631000,631000,SERVICIOS DE MANIPULACION DE CARGA
l10n_ar_ux.afip_activity_631019,631019,EXPEN COMIDAS BEBID RESTAURANT
l10n_ar_ux.afip_activity_631027,631027,EXPEND PIZZA Y BEBID PARRILLAS
l10n_ar_ux.afip_activity_631035,631035,EXPEND BEBID BARES/CERVECERIAS
l10n_ar_ux.afip_activity_631043,631043,EXPEND PRODUCT LACTEOS HELADOS
l10n_ar_ux.afip_activity_631051,631051,EXPEND CONFITUR Y ALIM LIGEROS
l10n_ar_ux.afip_activity_631078,631078,EXPEND COMIDAS BEBID C/ESPECT
l10n_ar_ux.afip_activity_631110,631110,PROCESAMIENTO DE DATOS
l10n_ar_ux.afip_activity_631120,631120,HOSPEDAJE DE DATOS
l10n_ar_ux.afip_activity_631190,631190,ACTIVIDADES CONEXAS AL PROCESAMIENTO Y HOSPEDAJE DE DATOS N.C.P.
l10n_ar_ux.afip_activity_631200,631200,PORTALES WEB
l10n_ar_ux.afip_activity_632000,632000,SERVICIOS DE ALMACENAMIENTO Y DEPOSITO
l10n_ar_ux.afip_activity_632015,632015,SERV ALOJ Y COMIDA EN HOTELES
l10n_ar_ux.afip_activity_632023,632023,SERV ALOJ Y COMIDA E/PENSIONES
l10n_ar_ux.afip_activity_632031,632031,SERVIC ALOJ POR HORA
l10n_ar_ux.afip_activity_632090,632090,SERV ALOJ EN LUGARES NO CLASIF
l10n_ar_ux.afip_activity_633110,633110,SERVICIOS DE EXPLOTACION DE INFRAESTRUCTURA PARA EL TRANSPORTE TERRESTRE,PEAJES Y OTROS DERECHOS
l10n_ar_ux.afip_activity_633120,633120,SERVICIOS PRESTADOS POR PLAYAS DE ESTACIONAMIENTO Y GARAJES
l10n_ar_ux.afip_activity_633190,633190,SERVICIOS COMPLEMENTARIOS PARA EL TRANSPORTE TERRESTRE N.C.P.
l10n_ar_ux.afip_activity_633210,633210,SERVICIOS DE EXPLOTACION DE INFRAESTRUCTURA PARA EL TRANSPORTE POR AGUA, DERECHOS DE PUERTO
l10n_ar_ux.afip_activity_633220,633220,SERVICIOS DE GUARDERIAS NAUTICAS
l10n_ar_ux.afip_activity_633230,633230,SERVICIOS PARA LA NAVEGACION
l10n_ar_ux.afip_activity_633290,633290,SERVICIOS COMPLEMENTARIOS PARA EL TRANSPORTE POR AGUA N.C.P.
l10n_ar_ux.afip_activity_633310,633310,SERVICIOS DE HANGARES,ESTACIONAMIENTO Y REMOLQUE DE AERONAVES
l10n_ar_ux.afip_activity_633320,633320,SERVICIOS PARA LA AERONAVEGACION
l10n_ar_ux.afip_activity_633390,633390,SERVICIOS COMPLEMENTARIOS PARA EL TRANSPORTE AEREO N.C.P.
l10n_ar_ux.afip_activity_634100,634100,SERVICIOS MAYORISTAS DE AGENCIAS DE VIAJES
l10n_ar_ux.afip_activity_634200,634200,SERVICIOS MINORISTAS DE AGENCIAS DE VIAJES
l10n_ar_ux.afip_activity_634300,634300,SERVICIOS COMPLEMENTARIOS DE APOYO TURISTICO
l10n_ar_ux.afip_activity_635000,635000,SERVICIOS DE GESTION Y LOGISTICA PARA EL TRANSPORTE DE MERCADERIAS
l10n_ar_ux.afip_activity_639100,639100,AGENCIAS DE NOTICIAS
l10n_ar_ux.afip_activity_639900,639900,SERVICIOS DE INFORMACIÓN N.C.P.
l10n_ar_ux.afip_activity_641000,641000,SERVICIOS DE CORREOS
l10n_ar_ux.afip_activity_641100,641100,SERVICIOS DE LA BANCA CENTRAL
l10n_ar_ux.afip_activity_641910,641910,SERVICIOS DE LA BANCA MAYORISTA
l10n_ar_ux.afip_activity_641920,641920,SERVICIOS DE LA BANCA DE INVERSIÓN
l10n_ar_ux.afip_activity_641930,641930,SERVICIOS DE LA BANCA MINORISTA
l10n_ar_ux.afip_activity_641941,641941,SERVICIOS DE INTERMEDIACIÓN FINANCIERA REALIZADA POR LAS COMPAÑÍAS FINANCIERAS
l10n_ar_ux.afip_activity_641942,641942,SERVICIOS DE INTERMEDIACIÓN FINANCIERA REALIZADA POR SOCIEDADES DE AHORRO Y PRÉSTAMO PARA LA VIVIENDA Y OTROS INMUEBLES
l10n_ar_ux.afip_activity_641943,641943,SERVICIOS DE INTERMEDIACIÓN FINANCIERA REALIZADA POR CAJAS DE CRÉDITO
l10n_ar_ux.afip_activity_642000,642000,SERVICIOS DE SOCIEDADES DE CARTERA
l10n_ar_ux.afip_activity_642010,642010,SERVICIOS DE TRANSMISION DE RADIO Y TELEVISION
l10n_ar_ux.afip_activity_642020,642020,SERVICIOS DE COMUNICACION POR MEDIO DE TELEFONO,TELEGRAFO Y TELEX
l10n_ar_ux.afip_activity_642091,642091,EMISION DE PROGRAMAS DE TELEVISION
l10n_ar_ux.afip_activity_642099,642099,SERVICIOS DE TRANSMISION N.C.P.DE SONIDO,IMAGENES,DATOS U OTRA INFORMACION
l10n_ar_ux.afip_activity_643001,643001,SERVICIOS DE FIDEICOMISOS
l10n_ar_ux.afip_activity_643009,643009,FONDOS Y SOCIEDADES DE INVERSIÓN Y ENTIDADES FINANCIERAS SIMILARES N.C.P.
l10n_ar_ux.afip_activity_649100,649100,ARRENDAMIENTO FINANCIERO, LEASING
l10n_ar_ux.afip_activity_649210,649210,ACTIVIDADES DE CRÉDITO PARA FINANCIAR OTRAS ACTIVIDADES ECONÓMICAS
l10n_ar_ux.afip_activity_649220,649220,SERVICIOS DE ENTIDADES DE TARJETA DE COMPRA Y/O CRÉDITO
l10n_ar_ux.afip_activity_649290,649290,SERVICIOS DE CRÉDITO N.C.P.
l10n_ar_ux.afip_activity_649910,649910,SERVICIOS DE AGENTES DE MERCADO ABIERTO PUROS
l10n_ar_ux.afip_activity_649991,649991,SERVICIOS DE SOCIOS INVERSORES EN SOCIEDADES REGULARES SEGÚN LEY 19.550 - S.R.L., S.C.A, ETC, EXCEPTO SOCIOS INVERSORES EN SOCIEDADES ANÓNIMAS INCLUIDOS EN 649999 -
l10n_ar_ux.afip_activity_649999,649999,SERVICIOS DE FINANCIACIÓN Y ACTIVIDADES FINANCIERAS N.C.P.
l10n_ar_ux.afip_activity_651100,651100,SERVICIOS DE LA BANCA CENTRAL
l10n_ar_ux.afip_activity_651110,651110,SERVICIOS DE SEGUROS DE SALUD
l10n_ar_ux.afip_activity_651120,651120,SERVICIOS DE SEGUROS DE VIDA
l10n_ar_ux.afip_activity_651130,651130,SERVICIOS DE SEGUROS PERSONALES EXCEPTO  LOS DE SALUD Y DE VIDA
l10n_ar_ux.afip_activity_651210,651210,SERVICIOS DE ASEGURADORAS DE RIESGO DE TRABAJO (ART)
l10n_ar_ux.afip_activity_651220,651220,SERVICIOS DE SEGUROS PATRIMONIALES EXCEPTO LOS DE LAS ASEGURADORAS DE RIESGO DE TRABAJO (ART)
l10n_ar_ux.afip_activity_651310,651310,OBRAS SOCIALES
l10n_ar_ux.afip_activity_651320,651320,SERVICIOS DE CAJAS DE PREVISIÓN SOCIAL PERTENECIENTES A ASOCIACIONES PROFESIONALES
l10n_ar_ux.afip_activity_652000,652000,REASEGUROS
l10n_ar_ux.afip_activity_652110,652110,SERVICIOS DE LA BANCA MAYORISTA
l10n_ar_ux.afip_activity_652120,652120,SERVICIOS DE LA BANCA DE INVERSION
l10n_ar_ux.afip_activity_652130,652130,SERVICIOS DE LA BANCA MINORISTA
l10n_ar_ux.afip_activity_652201,652201,SERVICIOS DE INTERMEDIACION FINANCIERA REALIZADA POR LAS COMPAÑIAS FINANCIERAS
l10n_ar_ux.afip_activity_652202,652202,SERVICIOS DE INTERMEDIACION FINANCIERA REALIZADA POR SOC.DE AHORRO Y PRESTAMO PARA LA VIVIENDA Y OTROS INMUEBLES
l10n_ar_ux.afip_activity_652203,652203,SERVICIOS DE INTERMEDIACION FINANCIERA REALIZADA POR CAJAS DE CREDITO
l10n_ar_ux.afip_activity_653000,653000,ADMINISTRACIÓN DE FONDOS DE PENSIONES, EXCEPTO LA SEGURIDAD SOCIAL OBLIGATORIA
l10n_ar_ux.afip_activity_659810,659810,ACTIVIDADES DE CREDITO PARA FINANCIAR OTRAS ACTIVIDADES ECONOMICAS
l10n_ar_ux.afip_activity_659890,659890,SERVICIOS DE CREDITO N.C.P.
l10n_ar_ux.afip_activity_659910,659910,SERVICIOS DE AGENTES DE MERCADO ABIERTO PUROS
l10n_ar_ux.afip_activity_659920,659920,SERVICIOS DE ENTIDADES DE TARJETA DE COMPRA Y/O CREDITO
l10n_ar_ux.afip_activity_659990,659990,SERVICIOS DE FINANCIACION Y ACTIVIDADES FINANCIERAS N.C.P.
l10n_ar_ux.afip_activity_661110,661110,SERVICIOS DE SEGUROS DE SALUD
l10n_ar_ux.afip_activity_661111,661111,SERVICIOS DE MERCADOS Y CAJAS DE VALORES
l10n_ar_ux.afip_activity_661120,661120,SERVICIOS DE SEGUROS DE VIDA
l10n_ar_ux.afip_activity_661121,661121,SERVICIOS DE MERCADOS A TÉRMINO
l10n_ar_ux.afip_activity_661130,661130,SERVICIOS DE SEGUROS A LAS PERSONAS EXCEPTO LOS DE SALUD Y DE VIDA
l10n_ar_ux.afip_activity_661131,661131,SERVICIOS DE BOLSAS DE COMERCIO
l10n_ar_ux.afip_activity_661210,661210,SERVICIOS DE ASEGURADORAS DE RIESGO DE TRABAJO
l10n_ar_ux.afip_activity_661220,661220,SERVICIOS DE SEGUROS PATRIMONIALES EXCEPTO LOS DE LAS ASEGURADORAS DE RIESGO DE TRABAJO
l10n_ar_ux.afip_activity_661300,661300,REASEGUROS
l10n_ar_ux.afip_activity_661910,661910,SERVICIOS BURSÁTILES DE MEDIACIÓN O POR CUENTA DE TERCEROS
l10n_ar_ux.afip_activity_661920,661920,SERVICIOS DE CASAS Y AGENCIAS DE CAMBIO
l10n_ar_ux.afip_activity_661930,661930,SERVICIOS DE SOCIEDADES CALIFICADORAS DE RIESGOS FINANCIEROS
l10n_ar_ux.afip_activity_661991,661991,SERVICIOS DE ENVIO Y RECEPCIÓN DE FONDOS DESDE Y HACIA EL EXTERIOR
l10n_ar_ux.afip_activity_661992,661992,SERVICIOS DE ADMINISTRADORAS DE VALES Y TICKETS
l10n_ar_ux.afip_activity_661999,661999,SERVICIOS AUXILIARES A LA INTERMEDIACIÓN FINANCIERA N.C.P.
l10n_ar_ux.afip_activity_662000,662000,ADMINISTRACION DE FONDOS DE JUBILACIONES Y PENSIONES
l10n_ar_ux.afip_activity_662010,662010,SERVICIOS DE EVALUACIÓN DE RIESGOS Y DAÑOS
l10n_ar_ux.afip_activity_662020,662020,SERVICIOS DE PRODUCTORES  Y ASESORES DE SEGUROS
l10n_ar_ux.afip_activity_662090,662090,SERVICIOS AUXILIARES A LOS SERVICIOS DE SEGUROS N.C.P.
l10n_ar_ux.afip_activity_663000,663000,SERVICIOS DE GESTIÓN DE FONDOS A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATA
l10n_ar_ux.afip_activity_671110,671110,SERVICIOS DE MERCADOS Y CAJAS DE VALORES
l10n_ar_ux.afip_activity_671120,671120,SERVICIOS DE MERCADOS A TERMINO
l10n_ar_ux.afip_activity_671130,671130,SERVICIOS DE BOLSAS DE COMERCIO
l10n_ar_ux.afip_activity_671200,671200,SERVICIOS BURSATILES DE MEDIACION O POR CUENTA DE TERCEROS
l10n_ar_ux.afip_activity_671910,671910,SERVICIOS DE CASAS Y AGENCIAS DE CAMBIO
l10n_ar_ux.afip_activity_671920,671920,SERVICIOS DE SOC.CALIFICADORAS DE RIESGOS
l10n_ar_ux.afip_activity_671990,671990,SERVICIOS AUXILIARES A LA INTERMEDIACION FINANCIERA N.C.P.,EXCEPTO A LOS SERVICIOS DE SEGUROS Y DE ADMINISTRACION DE FONDOS DE JUBILACIONES Y PENSIONES
l10n_ar_ux.afip_activity_672110,672110,SERVICIOS DE PRODUCTORES Y ASESORES DE SEGUROS
l10n_ar_ux.afip_activity_672190,672190,SERVICIOS AUXILIARES A LOS SERVICIOS DE SEGUROS N.C.P.
l10n_ar_ux.afip_activity_672200,672200,SERVICIOS AUXILIARES A LA ADMINISTRACION DE FONDOS DE JUBILACIONES Y PENSIONES
l10n_ar_ux.afip_activity_681010,681010,SERVICIOS DE ALQUILER Y EXPLOTACIÓN DE INMUEBLES PARA FIESTAS, CONVENCIONES Y OTROS EVENTOS SIMILARES
l10n_ar_ux.afip_activity_681020,681020,SERVICIOS DE ALQUILER  DE CONSULTORIOS MÉDICOS
l10n_ar_ux.afip_activity_681098,681098,SERVICIOS INMOBILIARIOS REALIZADOS POR CUENTA PROPIA, CON BIENES URBANOS PROPIOS O ARRENDADOS N.C.P.
l10n_ar_ux.afip_activity_681099,681099,SERVICIOS INMOBILIARIOS REALIZADOS POR CUENTA PROPIA, CON BIENES RURALES PROPIOS O ARRENDADOS N.C.P.
l10n_ar_ux.afip_activity_682010,682010,SERVICIOS DE ADMINISTRACIÓN DE CONSORCIOS DE EDIFICIOS
l10n_ar_ux.afip_activity_682091,682091,SERVICIOS PRESTADOS POR INMOBILIARIAS
l10n_ar_ux.afip_activity_682099,682099,SERVICIOS INMOBILIARIOS REALIZADOS A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATA N.C.P.
l10n_ar_ux.afip_activity_691001,691001,SERVICIOS JURÍDICOS
l10n_ar_ux.afip_activity_691002,691002,SERVICIOS  NOTARIALES
l10n_ar_ux.afip_activity_692000,692000,SERVICIOS DE CONTABILIDAD, AUDITORÍA Y ASESORÍA FISCAL
l10n_ar_ux.afip_activity_701010,701010,SERVICIOS DE ALQUILER Y EXPLOTACION DE INMUEBLES PARA FIESTAS,CONVENCIONES Y OTROS EVENTOS SIMILARES
l10n_ar_ux.afip_activity_701090,701090,SERVICIOS INMOBILIARIOS REALIZADOS POR CUENTA PROPIA,CON BIENES PROPIOS O ARRENDADOS N.C.P.
